Year,OSHPD ID,Facility Name,Type of Control,County Name,Principal Diagnosis Group,Count
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Digestive,2599
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Genitourinary,1272
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,All Pregnancies,2246
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Skin Disorders,556
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Musculoskeletal,1672
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Congenital Anomalies (Birth Defects),458
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Perinatal Disorders,231
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Symptoms,1281
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Injuries/Drugs/Complications,5588
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Other Reasons for Health Services,1043
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Births,1850
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Infections,1470
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,1179
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,504
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,133
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,127
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,302
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,1268
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,769
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Digestive,1348
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,558
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,19
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,278
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,1885
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),25
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,345
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1299
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,680
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Infections,693
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,453
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,510
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,191
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,83
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,397
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,3076
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,1086
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Digestive,988
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,703
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,6036
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,236
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,244
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),288
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Perinatal Disorders,333
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,650
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,748
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,268
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Births,5578
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Infections,1472
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Neoplasms,655
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Endocrine/Metabolism,829
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,103
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Psychoses & Neurosis,85
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,140
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Circulatory,1682
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Respiratory,811
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Digestive,1235
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Genitourinary,485
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,All Pregnancies,2569
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Skin Disorders,174
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Musculoskeletal,708
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),14
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Perinatal Disorders,74
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Symptoms,133
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1382
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Other Reasons for Health Services,55
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Births,2351
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Psychoses & Neurosis,5751
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Nervous & Sensory Systems,3
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Circulatory,1
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,All Pregnancies,9
2013,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Psychoses & Neurosis,1074
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Psychoses & Neurosis,2877
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Other Reasons for Health Services,4
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Psychoses & Neurosis,4142
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Nervous & Sensory Systems,1
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,All Pregnancies,1
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Infections,853
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Neoplasms,220
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Endocrine/Metabolism,184
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,60
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Psychoses & Neurosis,84
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,144
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Circulatory,594
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Respiratory,436
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Digestive,919
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Genitourinary,342
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,All Pregnancies,1000
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Skin Disorders,117
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Musculoskeletal,321
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),8
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Symptoms,247
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,454
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Other Reasons for Health Services,14
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Births,942
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Infections,22
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Endocrine/Metabolism,8
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Nervous & Sensory Systems,1
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Circulatory,12
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Respiratory,230
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Digestive,5
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Genitourinary,3
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Skin Disorders,18
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Musculoskeletal,7
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Injuries/Drugs/Complications,25
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Other Reasons for Health Services,6
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Infections,2
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Neoplasms,16
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,36
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Circulatory,3
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Respiratory,6
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Digestive,9
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Genitourinary,12
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Skin Disorders,148
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Musculoskeletal,363
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),230
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Perinatal Disorders,1
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Symptoms,4
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,230
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Other Reasons for Health Services,85
2013,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Investor,SACRAMENTO,Psychoses & Neurosis,758
2013,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Investor,SACRAMENTO,Psychoses & Neurosis,542
2013,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Investor,SACRAMENTO,Symptoms,1
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Infections,140
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Neoplasms,63
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Endocrine/Metabolism,150
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Blood/Blood-forming Organs,15
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Psychoses & Neurosis,20
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Nervous & Sensory Systems,22
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Circulatory,271
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Respiratory,234
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Digestive,345
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Genitourinary,124
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,All Pregnancies,480
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Skin Disorders,68
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Musculoskeletal,52
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Congenital Anomalies (Birth Defects),2
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Perinatal Disorders,7
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Symptoms,74
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Injuries/Drugs/Complications,171
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Other Reasons for Health Services,237
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Births,445
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Infections,4
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Neoplasms,2
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Endocrine/Metabolism,5
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Blood/Blood-forming Organs,2
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Psychoses & Neurosis,4
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Nervous & Sensory Systems,4
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Circulatory,34
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Respiratory,54
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Digestive,23
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Genitourinary,1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Skin Disorders,7
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Musculoskeletal,5
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Congenital Anomalies (Birth Defects),1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Symptoms,7
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Injuries/Drugs/Complications,4
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Other Reasons for Health Services,3
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Infections,331
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Neoplasms,58
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Endocrine/Metabolism,294
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Blood/Blood-forming Organs,59
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Psychoses & Neurosis,110
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Nervous & Sensory Systems,448
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Circulatory,597
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Respiratory,752
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Digestive,1261
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Genitourinary,294
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,All Pregnancies,55
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Skin Disorders,102
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Musculoskeletal,328
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Congenital Anomalies (Birth Defects),5
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Symptoms,127
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Injuries/Drugs/Complications,295
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Other Reasons for Health Services,2
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Infections,389
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Neoplasms,41
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Endocrine/Metabolism,138
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Blood/Blood-forming Organs,80
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Psychoses & Neurosis,60
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Nervous & Sensory Systems,110
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Circulatory,351
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Respiratory,347
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Digestive,457
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Genitourinary,235
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,All Pregnancies,966
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Skin Disorders,79
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Musculoskeletal,38
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Perinatal Disorders,1
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Symptoms,268
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Injuries/Drugs/Complications,129
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Other Reasons for Health Services,2
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Births,766
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Infections,2709
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Neoplasms,1390
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Endocrine/Metabolism,1071
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Blood/Blood-forming Organs,402
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Psychoses & Neurosis,816
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Nervous & Sensory Systems,562
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Circulatory,3641
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Respiratory,1888
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Digestive,3202
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Genitourinary,1063
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,All Pregnancies,5634
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Skin Disorders,436
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Musculoskeletal,1614
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Congenital Anomalies (Birth Defects),86
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Perinatal Disorders,80
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Symptoms,414
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Injuries/Drugs/Complications,2243
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Other Reasons for Health Services,309
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Births,5365
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Infections,1727
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Neoplasms,2022
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Endocrine/Metabolism,1259
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Blood/Blood-forming Organs,770
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Psychoses & Neurosis,164
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Nervous & Sensory Systems,1309
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Circulatory,3414
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Respiratory,2009
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Digestive,3090
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Genitourinary,1398
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,All Pregnancies,3330
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Skin Disorders,410
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Musculoskeletal,1841
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Congenital Anomalies (Birth Defects),844
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Perinatal Disorders,590
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Symptoms,1296
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Injuries/Drugs/Complications,3806
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Other Reasons for Health Services,1441
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Births,2960
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Infections,3
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Neoplasms,4
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Endocrine/Metabolism,12
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Blood/Blood-forming Organs,1
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Psychoses & Neurosis,13
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Nervous & Sensory Systems,5
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Circulatory,14
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Respiratory,65
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Digestive,39
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Genitourinary,20
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,All Pregnancies,1
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Skin Disorders,35
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Musculoskeletal,10
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Symptoms,21
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Injuries/Drugs/Complications,27
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Other Reasons for Health Services,5
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Infections,278
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Neoplasms,1
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Endocrine/Metabolism,24
